Actual,Predicted,Error
-0.5011642187680425,-0.37642323472179867,-0.12474098404624384
-0.274314919356764,-0.3450760334278396,0.0707611140710756
-0.14050837828270019,-0.1533334213818284,0.012825043099128214
0.6694880034183915,0.4477263701389802,0.22176163327941134
-0.11000197503504525,-0.1195376294773709,0.009535654442325653
-0.23549986156604852,-0.24788790604861982,0.012388044482571303
0.31021398607667106,0.05607501416018472,0.2541389719164863
0.10364914178651034,0.13128793131843153,-0.027638789531921185
-0.2166503766325382,-1.414042825373003,1.1973924487404648
-0.01896108868794953,0.03986126120845415,-0.05882234989640368
-0.11992275657899808,-0.07236012052462751,-0.04756263605437057
-0.1443703968123104,-0.1379160190129943,-0.006454377799316097
-0.04303669961336362,-0.10709424120632959,0.06405754159296596
-0.048750006841800746,-0.12624297352361363,0.07749296668181288
-0.1461419649451591,-0.08139489950875295,-0.06474706543640615
1.0969496781934591,0.5165320332102445,0.5804176449832146
-0.1644245480761579,-0.17748340273745947,0.013058854661301578
0.5196133393793898,0.2161671560688017,0.3034461833105881
-0.1408219458422144,-0.14068671614140701,-0.00013522970080739882
-0.20184006704192287,-0.054070982591537205,-0.14776908445038567
-0.13267804713550885,0.3288303031177629,-0.46150835025327175
-0.18015607309585455,-0.13651249415974484,-0.043643578936109706
0.07105228814209393,0.09855864114563043,-0.0275063530035365
0.001606817334424108,-0.0689378052055904,0.0705446225400145
-0.14543333769201963,-0.15233303457289002,0.006899696880870387
-0.9207601310332617,1.523296623247068,-2.4440567542803295
-1.966038476457992,-2.594037294003473,0.6279988175454809
-0.12080854064542243,-0.11986665692145787,-0.0009418837239645594
-0.1291349108698114,0.09383575860799796,-0.22297066947780936
0.0027406209394472895,-0.11513277294572034,0.11787339388516763
-0.22203594375639824,-0.21909298524797438,-0.002942958508423854
-0.1574835441316566,-0.14479450431808732,-0.01268903981356928
-0.18068754353570915,-0.192664123603745,0.011976580068035841
0.885973629252505,0.6306147259936032,0.25535890325890176
-0.10716746602248726,-0.021843241072826914,-0.08532422494966035
-0.14225868759795474,-0.1283794965022834,-0.013879191095671345
0.8395585441718684,0.843390150781865,-0.003831606609996596
-0.15966257293506053,-0.1665992542533178,0.006936681318257282
0.2265959702062115,0.05160201721291765,0.17499395299329384
-0.1146080521804519,-0.12309150144595346,0.008483449265501555
-0.11909011955655917,-0.05190797466928129,-0.06718214488727788
0.6094318437148198,0.23621068382907923,0.3732211598857406
-0.22968911809030476,-0.25925942473656244,0.029570306646257677
1.4854722854085116,0.9182635941492683,0.5672086912592433
-0.0021134757445581977,-0.0296844378378997,0.027570962093341502
-0.14707262873761565,-0.15666183177937024,0.00958920304175459
-0.20032242367478248,-0.21949648941636624,0.019174065741583757
-0.1469686967404885,-0.1583068922318523,0.011338195491363778
-0.35802151363386603,0.011929827517713132,-0.3699513411515792
-0.0855543348017329,0.17485305931239162,-0.2604073941141245
0.34281083972108756,0.954427110484186,-0.6116162707630985
0.6167425148763755,0.010312616116279512,0.606429898760096
0.18018088512557504,0.10813492945569664,0.0720459556698784
-0.0830741394157447,-0.10619251302670948,0.02311837361096479
-0.186485886034523,-0.15185451039929923,-0.03463137563522378
0.47886727232386916,0.20267993032775025,0.27618734199611894
0.11114878021556995,0.5910963438436923,-0.4799475636281223
0.028268917733797323,0.030580099614684685,-0.002311181880887362
-0.12217264810771596,-0.12875047467975617,0.006577826572040216
-0.04303669961336362,-0.05582776403570373,0.012791064422340105
-0.05490620610345005,-0.112339712722244,0.05743350661879394
-0.11272310368710087,-0.1369580376399292,0.02423493395282833
1.602490265810279,1.2809986060475922,0.3214916597626869
0.21549414324035954,0.3030232146463466,-0.08752907140598704
-0.06698830076947832,-0.11782083232596285,0.05083253155648454
-0.5196593900749832,-0.07735549976722765,-0.4423038903077555
-0.16810940979248326,-0.14540308521353773,-0.02270632457894553
-0.057563558302723125,-0.06789413308193944,0.010330574779216312
-0.11639733599462912,-0.12275531096138283,0.006357974966753707
-0.6343861423582663,-0.4900956205151359,-0.1442905218431304
-0.16244039176736735,-0.15697748388405425,-0.005462907883313106
0.20250264359946893,0.25197915194957277,-0.04947650835010384
-0.1820162196353457,-0.23392008339926207,0.05190386376391637
0.1280967820198227,0.2865802160540437,-0.15848343403422102
-0.16669215528620426,-0.19803054598131606,0.031338390695111795
5.377016950566199,2.747093173014491,2.629923777551708
-0.10521874107635369,0.2842334492745944,-0.3894521903509481
-0.05278032434403159,-0.1029051085262159,0.05012478418218431
-0.1822022342892948,-0.31702689556930663,0.13482466128001183
-0.3484196143538259,-0.38704536237386505,0.03862574802003915
-2.0675611409244428,-0.8854238189118417,-1.182137322012601
0.9047522514607014,0.46684140132515056,0.4379108501355508
-0.5190570569098146,-0.42665215758405906,-0.09240489932575557
-0.13320951757536348,-0.12419733199015898,-0.009012185585204502
-0.39234977986678654,-0.17280041000895163,-0.2195493698578349
-0.3850202119784805,-0.27567659977071546,-0.10934361220776506
0.3247408447660306,-0.01019523965161765,0.33493608441764827
0.286829286723068,0.22939953110453407,0.057429755618533945
-0.7332219284898963,-1.0155528089407415,0.2823308804508452
-0.18779330331656535,-0.21110490776900714,0.023311604452441792
0.6414972269193817,0.2051687591557726,0.4363284677636091
-0.12878059724324167,-0.039127332972789496,-0.08965326427045217
-0.20352305676812912,-0.20454666883528919,0.0010236120671600624
-1.7284889055243073,-1.952442104404275,0.22395319887996767
0.5221525870364729,0.41850956810317824,0.1036430189332947
-0.23567701837933341,-0.3092754110144814,0.073598392635148
-0.1298435381229509,-0.14659784847801224,0.016754310355061336
-0.2127352110589425,-0.21390781200607495,0.0011726009471324517
-0.34955341795884914,-0.2666229535859752,-0.08293046437287394
0.03863259131096235,-0.07308302071169064,0.11171561202265298
0.20243178087415498,-0.07845355903255707,0.28088533990671205
-1.0005338440554397,-1.8001287587258656,0.799594914670426
-0.13958716285361886,-0.1379103145636064,-0.001676848290012467
-0.24125745799780687,-0.16689204722386067,-0.0743654107739462
-0.2636677948783432,-0.2594084726688061,-0.004259322209537064
-0.16557252422624388,-0.1627490638936077,-0.0028234603326361962
-0.2855289456376964,-0.4387996231141896,0.1532706774764932
-0.6110723057299772,-0.5115082810859771,-0.09956402464400005
-0.07386198512493136,-0.11510662460007948,0.041244639475148115
-0.33222748161958865,-0.26519671722926264,-0.06703076439032601
0.2740739961665572,0.08413917491648425,0.18993482125007294
1.0340944408399866,0.6131802752009793,0.4209141656390073
-0.5993090933278616,-1.6587996669415574,1.059490573613696
0.30052941361709806,0.25215484426653456,0.0483745693505635
-0.15553127604925732,-0.158628839308635,0.0030975632593776836
-0.1111499511851312,-0.12880476733780086,0.01765481615266966
-0.5532660375551234,-0.9590991094144088,0.4058330718592854
-0.1829669611999745,-0.18167163191782523,-0.0012953292821492601
-0.11540525784023384,-0.12447096840395876,0.009065710563724919
-0.2561563459950646,-0.21855640678667007,-0.03759993920839452
-0.42441988725303603,-0.3524461879420693,-0.07197369931096675
-0.15039372846399604,-0.16206398668618097,0.011670258222184926
-0.02567533191144618,-0.053284866948266923,0.027609535036820742
-0.07279904424522213,0.15941181754171643,-0.23221086178693856
-0.04091081785394516,-0.056020628753099884,0.015109810899154724
-0.15801147143524555,-0.11473425869423601,-0.04327721274100954
-0.14330745593260116,-0.15134639513266251,0.008038939200061351
-0.2488805156734549,-0.08286633447376152,-0.16601418119969338
-0.27651520697776205,-0.573493365509184,0.2969781585314219
-0.38164242207184895,-0.24518478833924806,-0.1364576337326009
-0.03784009975700738,-0.07591428775456552,0.038074187997558136
0.005135781055058757,-0.06019128988281497,0.06532707093787372
-0.1638576462736463,-0.013880998962463635,-0.14997664731118265
-1.4453037394884392,0.43203889220829317,-1.8773426316967323
-0.412018910323095,-0.32035460915004976,-0.09166430117304525
-0.079885316776617,-0.051572280223787834,-0.02831303655282917
-0.13433269177158955,-0.16298451710891754,0.02865182533732799
-0.1958167353902372,-0.19986674091965098,0.004050005529413786
-0.09140050964013367,-0.07515272604561649,-0.016247783594517187
0.05344290090157766,0.0815759047955196,-0.028133003893941938
-0.14224451505289193,-0.15452846219197694,0.01228394713908501
0.5322032835768347,-0.027138269254644232,0.5593415528314789
-0.14111189249329067,-0.15547601493396665,0.014364122440675975
-0.10557305470292344,-0.13166846588796108,0.026095411185037637
-0.2761750658962552,-0.44425675568538936,0.16808168978913418
0.9031637453682471,-0.41161235315228767,1.3147760985205348
-0.23795171186191114,-0.23864669804042765,0.0006949861785165157
0.035266611858549776,-0.05217267647446448,0.08743928833301426
-0.07970815996333212,-0.12249344366521216,0.042785283701880034
-0.38318486739284924,-0.5383392355493191,0.15515436815646982
-0.16350333264707656,-0.13155724093535373,-0.03194609171172283
-0.1805989651290667,-0.17779156701416848,-0.0028073981148982186
1.9813342057928685,0.9345011853217942,1.0468330204710743
-0.10256138887708062,-0.08683374949682199,-0.01572763938025863
-0.12931206768309628,-0.13637213872180629,0.0070600710387100085
1.0067945759127874,0.4493309207334912,0.5574636551792962
-1.033520442689083,-1.0096247404127872,-0.023895702276295783
0.16998728208916353,0.11775444402820433,0.0522328380609592
0.05698131298558748,-0.05332136125180357,0.11030267423739104
-0.10858472052876626,-0.10026843643228033,-0.008316284096485937
-0.025710763274103158,0.04168392254729964,-0.0673946858214028
-0.5535742904102391,0.08707229531654359,-0.6406465857267827
-3.760495269583117,-2.4705077495830614,-1.2899875200000555
0.4435422037548657,0.244547140181371,0.1989950635734947
0.020031125916050798,-0.04764315469330529,0.06767428060935608
-0.10466364972806108,-0.11383826449013941,0.009174614762078329
0.24665012147005902,0.005814486522434422,0.2408356349476246
-0.28928467007933567,-0.24562277903395935,-0.04366189104537632
-0.5462116532501199,-0.3172350548249164,-0.22897659842520351
-0.07209041699208263,-0.4752276877183858,0.4031372707263032
1.291928466894789,1.305406380092689,-0.013477913197899927
-0.500455591514903,-0.4197362508547732,-0.08071934066012987
0.2265959702062115,0.06355921632558008,0.16303675388063144
-0.051008756211182865,-0.08758872097231682,0.036579964761133954
-0.07479737309907548,-0.10007947507000357,0.02528210197092809
-0.13829746125290499,-0.165192369325843,0.026894908072938012
-0.15393686472969348,0.045892371225288414,-0.1998292359549819
-0.1402083927455378,-0.140228352413168,1.9959667630187194e-05
-0.16952666429876223,-0.3802056744108815,0.21067901011211926
0.15378451994612913,1.0799674496928793,-0.9261829297467501
-0.11549383624687627,-0.13220501482312982,0.016711178576253552
0.4556538245564415,0.11623715497469042,0.3394166695817511
0.3863063805187893,-0.1275545539907682,0.5138609345095575
-0.1832456879195427,-0.18460348859928324,0.001357800679740534
-0.08165688490946571,0.27043444525784305,-0.35209133016730876
3.2882908801206834,3.3609557626439073,-0.0726648825232239
-0.10504158426306881,-0.05750332498620628,-0.04753825927686253
-0.14773991940098866,-0.15891347716053972,0.011173557759551062
-0.12063138383213755,-0.14514856401989132,0.02451718018775377
-0.020764545047189522,-0.07708945747549073,0.056324912428301205
-0.5403158745039993,-0.578223724064337,0.03790784956033766
1.5933962160616557,0.9517636900735355,0.6416325259881203
-0.11248217042103344,-0.0709525387803539,-0.041529631640679535
0.11675874596959086,-0.7641258539108812,0.8808845998804721
0.0306605347131431,0.283734026502263,-0.25307349178911986
0.10173584820303375,-0.0644498444128278,0.16618569261586155
-0.38901214550449953,-0.21901803020027358,-0.16999411530422595
-0.10523999989394786,-0.14510503659086718,0.03986503669691932
-0.07806650682689231,-0.32647502273541545,0.24840851590852314
-0.05217799117886303,-0.11010248200044885,0.05792449082158582
-0.09867102525734484,-0.07105036477264981,-0.027620660484695025
-0.061673596370932164,-0.15998658093610438,0.0983129845651722
-0.1525196102234145,-0.07715207059853263,-0.07536753962488188
0.05228783847896026,-0.05485752341115936,0.10714536189011961
-0.04020219060080569,-0.06544192256722309,0.0252397319664174
-3.419527456280833,-1.863702632692427,-1.555824823588406
-0.12204863833841653,-0.14100988560020117,0.018961247261784636
-0.11914326660054463,-0.13761653542013616,0.018473268819591535
0.09018522397686007,-0.0532246690631127,0.14340989303997276
2.8938689510232436,3.3654804657597426,-0.471611514736499
-0.2116191231352478,-0.21574618006798627,0.00412705693273846
-0.14330745593260116,-0.12469376081234586,-0.018613695120255305
-2.3111399487369226,-1.30196563038921,-1.0091743183477127
0.003732699093842568,-0.073125969428458,0.07685866852230057
1.4459072637748902,0.6270724117355199,0.8188348520393703
-0.11542297352156232,-0.030549730766254123,-0.08487324275530819
-0.024966704658306686,0.13389690199199644,-0.15886360665030314
-0.07651933732420443,-0.07508618594654665,-0.0014331513776577876
-0.21735191761314623,-0.16387504307271097,-0.05347687454043526
-0.197517440797772,-0.13565015384494525,-0.061867286952826755
-0.12204863833841653,-0.11240195381597808,-0.009646684522438456
-0.1512795125304204,-0.153996968131214,0.002717455600793589
-0.15996019638137912,-0.15938350371232002,-0.0005766926690591034
-0.13143794944251475,-0.07956449169298521,-0.051873457749529533
-0.22458700186770042,-0.24936525214596486,0.02477825027826444
-0.16336751242355818,-0.14337418499893853,-0.01999332742461965
-0.40479091234107223,0.3599705084858531,-0.7647614208269253
-0.13126079262922988,0.06960538939572528,-0.20086618202495515
-0.1885178746829005,-0.201098896082183,0.012581021399282522
0.02392857580831796,-0.01357500190410379,0.03750357771242175
-0.15662964829162354,-0.155250281722479,-0.00137936656914453
0.1350058977379327,-0.015924508708931737,0.15093040644686445
-0.06449038970216163,0.6905875097956162,-0.7550778994977778
-1.0515550062814827,0.6461413868744177,-1.6976963931559004
-0.08769675119705796,-0.1261265283502415,0.038429777153183534
-0.16952666429876223,0.1260896898089389,-0.29561635410770115
-0.14578765131858937,-0.10932110234932041,-0.03646654896926896
-1.2226176251893552,-0.9596021757118671,-0.2630154494774881
-0.10858472052876626,-0.08375787023139056,-0.024826850297375705
-0.30055184340425356,0.07955967719829733,-0.3801115206025509
-0.4339509238077622,-0.5815266829330372,0.14757575912527504
0.09030332851905,0.00491004784357117,0.08539328067547883
-0.1121278567944637,-0.14042088643784592,0.02829302964338222
-0.15962832261782547,-0.17046925664998,0.010840934032154526
-0.16007830092356903,-0.15122217277518726,-0.00885612814838177
0.6340566407614171,0.3520048708699018,0.2820517698915153
-0.08921557560962026,0.29085952155211925,-0.3800750971617395
0.5969718145137839,0.9351551833189443,-0.3381833688051604
-0.38350374965676204,-0.39641904116075927,0.012915291503997228
-0.008257274029277568,0.07878104938300198,-0.08703832341227954
0.2722421947171916,0.1049858903316056,0.16725630438558597
-0.18965167828792368,0.04700622697313572,-0.2366579052610594
0.8213113924035268,0.8547364423395956,-0.03342504993606876
0.06845398821391578,0.3654965845835564,-0.2970425963696406
-0.1474174940008102,-0.16430992761796262,0.016892433617152425
-0.18419524843874963,-0.1671440350750772,-0.017051213363672435
-1.1031430703100373,-0.5455444098285636,-0.5575986604814738
-0.16959752702407616,-0.15910537342068987,-0.01049215360338629
-0.09334923458626727,-0.06492088075844385,-0.028428353827823424
1.8003685210223714,0.4056773619635664,1.3946911590588051
-0.1411957467182455,-0.16863040435944562,0.027434657641200122
-0.14578765131858937,-0.10885577045309205,-0.03693188086549731
0.09975169189424318,0.05353012701121203,0.046221564883031155
-0.1456104945053045,-0.15919562300660425,0.013585128501299754
-0.15393686472969348,-0.10803612493029419,-0.04590073979939929
0.4636317863813702,0.5614090428379415,-0.09777725645657126
0.33501593993655315,0.39870811922302757,-0.06369217928647442
-0.00937690508923795,-0.11240573316132813,0.10302882807209017
0.04873052966820005,0.0833759361230361,-0.034645406454836054
0.024637203061457478,0.035673127692767474,-0.011035924631309996
0.21146677835168345,0.307867151977633,-0.09640037362594953
-0.10716746602248726,0.13678173534998161,-0.2439492013724689
-0.18901391376009813,-0.18027534096778502,-0.008738572792313104
-0.010094390183041688,0.10613736828136754,-0.11623175846440922
-0.1638576462736463,-0.12745757244594902,-0.03640007382769728
0.416862387674164,0.40926968286585874,0.007592704808305262
-0.116152859592296,-0.15612474546853455,0.03997188587623855
-0.2837573775048477,-0.2510744374596289,-0.03268294004521882
-0.15312430547942688,-0.15700894102886637,0.0038846355494394913
-0.10397864338335958,-0.13325152736102044,0.02927288397766087
-0.12066681519479452,-0.09489968739522803,-0.025767127799566497
-0.1537597079164086,-0.12614400782248564,-0.027615700093922974
-0.26643144116558715,-0.07629297815864328,-0.19013846300694387
-0.304059548307294,-0.01108910206872781,-0.29297044623856616
-1.069571854192554,-1.995215376874215,0.9256435226816608
-0.19524983358772563,-0.22177424771181387,0.026524414124088236
0.044145711340387556,-0.02597886649010135,0.07012457783048891
-0.15748000099539092,-0.1300962818432373,-0.027383719152153624
-0.18278389915958015,-0.19022229447828715,0.007438395318706992
-0.135229105246811,0.0011693876362882057,-0.13639849288309921
1.5449969746722285,1.5784155997212022,-0.03341862504897364
-0.08094825765632624,-0.09365815473204635,0.012709897075720109
-0.11071060228818472,-0.08859592831856665,-0.022114673969618068
-0.14070915600442305,-0.1506050174899738,0.009895861485550744
0.4506461919675891,0.2727644470975284,0.1778817448700607
0.6085460596483954,0.24903733314998117,0.3595087264984142
0.010228448914287883,-0.07399286857858618,0.08422131749287406
-0.14717183655305519,-0.1629661046107901,0.015794268057734928
-0.005479455196970766,-0.0815820066297173,0.07610255143274654
-0.09168986576849897,-0.12884968840042277,0.0371598226319238
-0.8708727724122419,-0.6420725631207991,-0.22880020929144285
-0.7172955309755864,-0.6869531926527146,-0.03034233832287181
-0.10096697755751677,-0.05037356045714993,-0.05059341710036684
-0.17539232638662433,-0.18348872344646117,0.008096397059836835
-0.15287392384998424,-0.14974787377503052,-0.003126050074953729
-0.3270190713090134,-1.5397443241347433,1.21272525282573
-0.19634820583009185,-0.19942004001495323,0.0030718341848613717
-0.100612663930947,0.10684352006330267,-0.20745618399424967
5.283182891796312,2.9474833346821505,2.335699557114162
-1.1023635803315839,-0.42963282096757716,-0.6727307593640067
-0.21335525990543952,-0.27836734012406583,0.06501208021862631
0.36173118737991183,0.4930666566438714,-0.13133546926395956
0.2776171324322546,0.2286384347274813,0.04897869770477331
-0.02815552729743438,0.009700291306841686,-0.037855818604276066
-0.09845135080887157,-0.14481099761740407,0.046359646808532495
0.20987236703211962,0.11707705542647404,0.09279531160564558
-0.08385362939419813,-0.12774024385722624,0.043886614463028106
-0.16102313726108836,-0.0885488754689582,-0.07247426179213015
-0.07903496407284961,-0.13564330968672522,0.05660834561387561
-0.030635722683422597,-0.04290144629164774,0.01226572360822514
-0.007481327187089833,0.06784102327785929,-0.07532235046494912
-0.1086732989354087,0.027344466240259994,-0.1360177651756687
-0.10104315498722928,-0.09752245858454789,-0.003520696402681392
-0.14472471043888013,-0.13746083820216717,-0.007263872236712959
-0.14543333769201963,-0.15360395164616858,0.008170613954148948
-0.20507376940708272,-0.2597512427574222,0.054677473350339456
-0.4925189662797408,-0.4982988218745657,0.005779855594824912
0.18833009853667917,0.26598386455268364,-0.07765376601600446
-0.2325094545577999,-0.10022313152989622,-0.13228632302790366
-0.1548817010672128,-0.1632424633342875,0.00836076226707469
-0.35251193674070647,0.33363502619790614,-0.6861469629386125
-0.06961022160609441,-0.43383196891286846,0.36422174730677404
-0.23658051812708628,-0.23380784865281903,-0.002772669474267242
-0.14525618087873476,-0.15072110244449224,0.00546492156575748
0.10790090530534727,-0.049025467970777406,0.1569263732761247
-0.12080854064542243,-0.08408868105406445,-0.036719859591357984
-0.2409681018694416,-0.08965870975714395,-0.15130939211229766
-0.1374612810942004,-0.15119662676271153,0.013735345668511145
-1.5203001237790348,-2.512632202940026,0.9923320791609913
0.12915972289953193,0.01582516924390222,0.11333455365562971
-0.14454755362559527,0.5134179766515501,-0.6579655302771453
-0.2324881957402057,-0.3227567964859215,0.09026860074571577
0.7881830683192556,0.6143139843223683,0.17386908399688727
-0.1728324104346579,-0.14878139478015484,-0.024051015654503072
-0.21870539566664268,-0.19977611339920173,-0.01892928226744095
-0.03311591806941079,0.0027608404370702017,-0.03587675850648099
-0.1190369725125737,-0.44648326723893556,0.3274462947263619
-0.1662935524563133,-0.15579583612898987,-0.010497716327323436
-0.28400539704344646,-0.12214445655349523,-0.16186094048995123
-0.2858832592642661,-0.2545976967308759,-0.03128556253339021
-0.12204863833841653,-0.08011174089967639,-0.04193689743874014
-1.3150698608156204,-1.9900705776700642,0.6750007168544438
-0.46777015946384426,-0.4193204460983122,-0.048449713365532054
-0.1998795316415703,-0.23210276156676904,0.03222322992519874
-0.16551110986430512,-0.07771653354224803,-0.08779457632205709
-0.11744256119300986,-0.10615264683849335,-0.011289914354516511
-0.23649193972044386,-0.2992005089481979,0.06270856922775403
-0.2025014524781864,-0.19174080000858548,-0.010760652469600923
0.2155319366938603,0.19948751140531282,0.016044425288547493
-0.18086470034899405,-0.1405173010808627,-0.040347399268131356
-0.11035628866161498,-0.14013214445309996,0.02977585579148498
1.1931635434884729,0.7405907289725243,0.45257281451594855
-0.06413607607559188,-0.04644036031996191,-0.01769571575562997
-0.3003215395469832,0.2447340122742966,-0.5450555518212798
-0.13834706516062475,-0.13268996388381582,-0.005657101276808935
0.2967500682670208,0.36026587023018875,-0.06351580196316797
-0.20226524339380653,-0.20102300800859874,-0.0012422353852077905
0.25541347850055063,0.13081584384238995,0.12459763465816068
0.1382903850562342,0.023740287641931698,0.1145500974143025
-0.14416253281805613,-0.15919252276237184,0.015029989944315703
-0.16952666429876223,-0.15354319866966606,-0.015983465629096166
-0.19000599191449344,-0.1428758133570326,-0.04713017855746085
-0.15336996292718189,-0.157270318191187,0.0039003552640051176
1.2749804650905363,1.650417337050485,-0.3754368719599488
-0.19599920690792064,-0.19566193812887966,-0.0003372687790409723
-0.15623990330239682,0.09696926698479097,-0.2532091702871878
-0.12647755867053834,0.9303626545327817,-1.0568402132033201
-0.17236117331132017,-0.1833337348557453,0.010972561544425136
-0.5639361924192713,-0.6367389974268653,0.07280280500759406
-0.8705361744670006,-0.8675832715561245,-0.0029529029108761318
-0.026451869276344863,-0.08030165890874486,0.05384978963239999
0.9401836141176758,1.249716108327072,-0.3095324942093962
0.8110422024601135,0.31997914598956173,0.49106305647055176
-0.07776829285786277,-0.11625586446876694,0.03848757161090417
-0.1618097135120732,-0.14578666514566208,-0.016023048366411136
-0.37146181053507826,-0.07153541422219667,-0.2999263963128816
-0.04799709038534006,-0.06731888719352211,0.01932179680818205
0.034557984605410305,0.16675226876358537,-0.13219428415817508
-0.13279142749601117,-0.14742753288689628,0.014636105390885112
0.06219444747785033,0.2062083094309009,-0.14401386195305058
-0.6550780581499394,-0.5372455402468238,-0.11783251790311555
-0.07191326017879776,-0.1110111547271496,0.039097894548351844
-0.16559378304383807,-0.12555608341146418,-0.040037699632373885
0.2671648804484472,0.16024208656808447,0.10692279388036274
0.08463431049393409,0.1175441707012894,-0.03290986020735531
-0.1444885013545003,-0.15927586913779535,0.014787367783295036
-0.11777915913825113,-0.14307017800211455,0.025291018863863424
0.12278207762127653,-0.009470786389824714,0.13225286401110126
-0.30827588046347393,-0.35651400363644553,0.0482381231729716
-0.42284142004666775,-0.046194679251298394,-0.37664674079536936
-0.16694017482480308,-0.15142495827412722,-0.015515216550675864
-0.1420083059685121,-0.15237342632631892,0.010365120357806817
-0.1615463403829897,-0.15790740361789485,-0.003638936765094858
0.0012525037078543716,-0.03195062779343978,0.033203131501294156
-0.16059796090920467,-0.16299985888894813,0.002401897979743467
0.6765742759497864,0.8814688031311176,-0.20489452718133128
-0.17255014057882403,-0.15690674516850955,-0.01564339541031448
-0.18157332760213352,-0.06986255196048319,-0.11171077564165033
-0.1500394148374263,-0.12469928810492036,-0.02534012673250595
-0.2715335573881915,-0.24095128378263386,-0.030582273605557653
-0.08768021656115137,0.011863311039551768,-0.09954352760070313
0.3402066345657999,-1.907358175618662,2.247564810184462
-0.20665873236327137,-0.2080577751491447,0.0013990427858733279
-0.37711016026531097,-0.32034695597571594,-0.056763204289595026
-0.4698074628166203,-0.3847222342185354,-0.08508522859808487
-0.21052075089288158,-0.051162451557161724,-0.15935829933571985
-0.09807341627386384,-0.11628392610799124,0.018210509834127392
0.0735324835280821,0.29477060661378224,-0.22123812308570012
-0.16421195990021606,-0.09298586824653864,-0.07122609165367742
